kind	class	method	param	index	uri	reason	annotation	rootClass	rootMethod
FIELD	com.netflix.eureka.registry.PeerAwareInstanceRegistryImpl	null	peerEurekaNodes	null	/tmp/projects/eureka/eureka-core/src/main/java/com/netflix/eureka/registry/PeerAwareInstanceRegistryImpl.java	METHOD_NO_INIT	nullable	com.netflix.eureka.registry.PeerAwareInstanceRegistryImpl	null
PARAMETER	com.netflix.eureka.cluster.PeerEurekaNode	register(com.netflix.appinfo.InstanceInfo)	info	0	/tmp/projects/eureka/eureka-core/src/main/java/com/netflix/eureka/cluster/PeerEurekaNode.java	PASS_NULLABLE	nullable	com.netflix.eureka.registry.PeerAwareInstanceRegistryImpl	replicateInstanceActionsToPeers(com.netflix.eureka.registry.PeerAwareInstanceRegistryImpl.Action,java.lang.String,java.lang.String,com.netflix.appinfo.InstanceInfo,com.netflix.appinfo.InstanceInfo.InstanceStatus,com.netflix.eureka.cluster.PeerEurekaNode)
FIELD	com.netflix.eureka.registry.AbstractInstanceRegistry	null	responseCache	null	/tmp/projects/eureka/eureka-core/src/main/java/com/netflix/eureka/registry/AbstractInstanceRegistry.java	METHOD_NO_INIT	nullable	com.netflix.eureka.registry.AbstractInstanceRegistry	null
METHOD	com.netflix.eureka.registry.AbstractInstanceRegistry	getInstanceByAppAndId(java.lang.String,java.lang.String,boolean)	null	null	/tmp/projects/eureka/eureka-core/src/main/java/com/netflix/eureka/registry/AbstractInstanceRegistry.java	RETURN_NULLABLE	nullable	com.netflix.eureka.registry.AbstractInstanceRegistry	getInstanceByAppAndId(java.lang.String,java.lang.String,boolean)
FIELD	com.netflix.eureka.cluster.protocol.ReplicationInstance$ReplicationInstanceBuilder	null	appName	null	/tmp/projects/eureka/eureka-core/src/main/java/com/netflix/eureka/cluster/protocol/ReplicationInstance.java	METHOD_NO_INIT	nullable	com.netflix.eureka.cluster.protocol.ReplicationInstance$ReplicationInstanceBuilder	null
FIELD	com.netflix.eureka.cluster.protocol.ReplicationInstance$ReplicationInstanceBuilder	null	id	null	/tmp/projects/eureka/eureka-core/src/main/java/com/netflix/eureka/cluster/protocol/ReplicationInstance.java	METHOD_NO_INIT	nullable	com.netflix.eureka.cluster.protocol.ReplicationInstance$ReplicationInstanceBuilder	null
FIELD	com.netflix.eureka.cluster.protocol.ReplicationInstance$ReplicationInstanceBuilder	null	lastDirtyTimestamp	null	/tmp/projects/eureka/eureka-core/src/main/java/com/netflix/eureka/cluster/protocol/ReplicationInstance.java	METHOD_NO_INIT	nullable	com.netflix.eureka.cluster.protocol.ReplicationInstance$ReplicationInstanceBuilder	null
FIELD	com.netflix.eureka.cluster.protocol.ReplicationInstance$ReplicationInstanceBuilder	null	action	null	/tmp/projects/eureka/eureka-core/src/main/java/com/netflix/eureka/cluster/protocol/ReplicationInstance.java	METHOD_NO_INIT	nullable	com.netflix.eureka.cluster.protocol.ReplicationInstance$ReplicationInstanceBuilder	null
FIELD	com.netflix.eureka.registry.RemoteRegionRegistry	null	eurekaHttpClient	null	/tmp/projects/eureka/eureka-core/src/main/java/com/netflix/eureka/registry/RemoteRegionRegistry.java	ASSIGN_FIELD_NULLABLE	nullable	com.netflix.eureka.registry.RemoteRegionRegistry	RemoteRegionRegistry(com.netflix.eureka.EurekaServerConfig,com.netflix.discovery.EurekaClientConfig,com.netflix.eureka.resources.ServerCodecs,java.lang.String,java.net.URL)
METHOD	com.netflix.eureka.registry.RemoteRegionRegistry	getApplications()	null	null	/tmp/projects/eureka/eureka-core/src/main/java/com/netflix/eureka/registry/RemoteRegionRegistry.java	RETURN_NULLABLE	nullable	com.netflix.eureka.registry.RemoteRegionRegistry	getApplications()
FIELD	com.netflix.eureka.RateLimitingFilter	null	serverConfig	null	/tmp/projects/eureka/eureka-core/src/main/java/com/netflix/eureka/RateLimitingFilter.java	METHOD_NO_INIT	nullable	com.netflix.eureka.RateLimitingFilter	null
METHOD	com.netflix.eureka.aws.Route53Binder$ResourceRecordSetWithHostedZone	getResourceRecordSet()	null	null	/tmp/projects/eureka/eureka-core/src/main/java/com/netflix/eureka/aws/Route53Binder.java	RETURN_NULLABLE	nullable	com.netflix.eureka.aws.Route53Binder$ResourceRecordSetWithHostedZone	getResourceRecordSet()
FIELD	com.netflix.eureka.registry.AwsInstanceRegistry	null	instanceStatusOverrideRule	null	/tmp/projects/eureka/eureka-core/src/main/java/com/netflix/eureka/registry/AwsInstanceRegistry.java	METHOD_NO_INIT	nullable	com.netflix.eureka.registry.AwsInstanceRegistry	null
METHOD	com.netflix.eureka.EurekaServerContextHolder	getInstance()	null	null	/tmp/projects/eureka/eureka-core/src/main/java/com/netflix/eureka/EurekaServerContextHolder.java	RETURN_NULLABLE	nullable	com.netflix.eureka.EurekaServerContextHolder	getInstance()
FIELD	com.netflix.eureka.util.StatusInfo	null	isHeathly	null	/tmp/projects/eureka/eureka-core/src/main/java/com/netflix/eureka/util/StatusInfo.java	METHOD_NO_INIT	nullable	com.netflix.eureka.util.StatusInfo	null
